GNS_YDRE;GNS_INDRE
6.067324794047524;7.17624517976218
6.053149697409734;7.173488984955617
6.040439791027317;7.156148550316536
6.059764763630082;7.136338433398432
6.078698097206694;7.123427034173689
6.103864084802169;7.102775984917859
6.129277169031793;7.008632635848002
6.13472748268366;6.998982530860635
6.158275131966534;7.009917762512674
6.178410476091815;6.966939103035286
6.199618417863382;6.961944562674509
6.186782596339517;6.914581711075243
6.199785643621756;6.932139829923057
6.23517043534971;6.885087737781003
6.259011284981108;6.886733815574108
6.284687892212904;6.85564427750892
6.3052021037758115;6.837642730079726
6.321998244739426;6.831892795688891
6.347191437036948;6.848432745184898
6.375544128189423;6.801713506971921
6.3859540888068285;6.775843586242343
6.40434282680186;6.765926363983056
6.421267752844762;6.747046158441731
6.440504766671436;6.705173142059556
6.45979605296708;6.707602534457859
6.480146528630311;6.667241763257111
6.491166588747677;6.668542330506837
6.516548515238025;6.639785111900248
6.533673496492342;6.615210510887253
6.5530640600047825;6.681919108902943
6.571280972366825;6.605613349415527
6.591488129848648;6.540566628183741
6.604831330386405;6.409647755026165
6.6157850689182744;6.345515521254043
6.623098736846836;6.4611200442195305
6.6312896346306;6.491589261367101
6.6403313840145755;6.553330261008219
6.65680161464879;6.645245852571793
6.666232664972746;6.623619845794858
6.675767789930182;6.653727814994518
6.685973255170856;6.626715467782348
6.691728766364132;6.666625992530857
6.697237435839825;6.7066833760018705
6.712487520751549;6.76118152880918
6.71894098275855;6.794284648931246
6.725265789518867;6.8231677498658865
6.732168847545198;6.848367835299987
6.747961611191269;6.886793509626362
6.754457459531091;6.919653137352777
6.7603119674215595;6.95210451134142
6.766548851093499;7.049565886104726
6.7755468187369745;7.037115138876824
6.790608910984283;7.0660403187766825
6.752419962690517;7.043508666730691
6.704861865652735;6.95223686207041
6.658706769115204;6.906941717832971
6.622217054232344;6.82724160387027
6.557826374994987;6.806685639356781
6.528554135849919;6.789455651588445
6.4910977037216435;6.772560941212362
6.471767946442283;6.723764039060533
6.434362336888513;6.673459412190187
6.406842844245428;6.627057882860679
6.369094287143291;6.605998159524414
6.331754011422861;6.598277103611261
6.2949541628069685;6.638144335494828
6.257668180748828;6.546499506167482
6.219851569394956;6.503597608843977
6.182582604999596;6.483799720491422
6.146496963463643;6.384404764582629
6.109108821119187;6.3415642660540605
6.073913695065964;6.3036430441659155
6.037483951990202;6.251925804640056
5.991255860337401;6.2805622695796925
5.953015536697186;6.270285022194775
5.916181842824053;6.207136196597202
5.878427406279021;6.158974310052572
5.842419414999933;6.116556923588093
5.79842622719693;5.992073178156046
5.754129566300852;5.99733523320904
5.724368503765705;5.922262321968925
5.677033665255369;5.712877637117934
5.615742257704401;5.699690047553563
5.572191348143224;5.863147956248109
5.549066203790181;5.81369606201231
5.516715682914896;5.784578335649196
5.486153373261868;5.697740231284214
5.443773544288963;5.63844744412915
5.406767160384584;5.550529727052058
5.386414245637495;5.633902932635602
5.3377274809221165;5.698174198583073
5.219452745646566;5.316356424744564
5.097076682689484;5.51086894734002
5.10024139308997;5.692034955448798
5.108919273305653;5.798030690919215
5.1334014531657175;5.902005880698526
5.139976440794015;5.961380193890359
5.14599033130956;5.986537511392641
5.1386040674836995;6.008243954960772
5.108192059120424;6.032144249460538
5.0693943427355075;6.081021036107137
5.062312011627664;6.142746954569199
5.064512568089172;6.197890609900238
5.055411542020666;6.251840186995323
5.049257401994636;6.297361081626343
5.04375884581367;6.352934677946855
5.036290399082802;6.403049707368972
5.035717517788565;6.457635332568427
5.0260049691602156;6.50727411851277
5.01694013989728;6.487309036530915
5.002026106777842;6.549688595012427
4.984279033272936;6.600708993273347
4.971562410239801;6.649129184292122
4.935224367712568;6.6253788119009425
4.914567998610024;6.70904951137563
4.892098068773082;6.692548840598179
4.852815284609327;6.593488664390664
4.787784659009803;6.610431584289235
4.833074151404782;6.674786830364115
4.834092184810147;6.711292016219029
4.855481219354333;6.800528588972223
4.82633490374789;6.787604233623873
4.857254960008705;6.6028884888662684
4.949792462638666;6.57793196023419
4.98402348253065;6.6258496351158795
4.912243712158821;6.682977878491243
4.947545418895905;6.749816185019208
5.080910363781992;6.7317637034086975
5.256091710667317;6.778652882651714
5.426137801834263;6.748128807674243
5.5473267788850755;6.813801579557608
5.695531771083171;6.8876007168808515
5.830956972973696;6.865603236451551
5.966052356421523;6.909568731127348
6.072579235403337;6.935306050836312
6.147020896504944;6.892316435057759
6.192157630206015;6.881763276319134
6.269109430123455;6.874039596067124
6.387753336438573;6.864132232770875
6.374868717477562;6.651898049008723
6.37218756566268;6.747352756697592
6.435522876565233;6.760719938074804
6.521521401341415;6.792513818770626
6.619681948126754;6.8197443985355415
6.723222232969816;6.827695263990877
6.723633921718851;6.844317619183733
6.732477940721292;6.816748569411923
6.769796156219189;6.7646337555001255
6.768969421997216;6.8125465485881405
6.7345685422720765;6.852754816487026
6.695013310610469;6.659834005465652
6.59987971633177;6.510261338744468
6.561592488819134;6.460050505644982
6.573200411514805;6.297001209962488
6.552223867967682;6.349319986794854
6.565286658953842;6.306581531336704
6.546284316878576;6.225327291965205
6.545056295094412;6.300823422272838
6.539504778752669;6.251421831526272
6.51072070971561;6.160792089420956
6.481732933042599;6.196705647764265
6.416665457023486;6.2408723694308135
6.426309300193073;6.219078275897422
6.43664824445783;6.198619042097908
6.4435090641772375;6.1802476701668025
6.440383899206564;6.167196943218489
6.424762618981314;6.124730559000927
6.412896379476156;6.101286885708423
6.330613652275009;5.851029842604031
6.294062787804257;5.818682488052416
6.311399694190462;5.86586496181749
6.295453319276506;5.908299826580512
6.315367682798176;5.935403629363789
6.313308235035361;5.93017023702803
6.299599725487229;5.924419295226244
6.288721064225033;5.882481847172305
6.249130368389834;5.775208865368373
6.2350251552154115;5.706731118250054
6.257004954479534;5.688025842782161
6.275413453971747;5.781355529884267
6.2915061443243765;5.866625574024663
6.28080451023133;5.889210068133792
6.279470543165441;5.929140599006933
6.303069225314027;6.005433150183103
6.324433155896136;6.067177597873191
6.3533222640938805;6.115596010954465
6.394069609593189;6.166140224415062
6.448260392048737;6.219409667019461
6.479587720294174;6.268109043536948
6.257665223810912;6.223404819271621
6.220262173055049;6.191893209932178
6.27619352434532;6.26084639860069
6.320372702269509;6.32004560418793
6.39879282306243;6.402149975424122
6.371728985855168;6.438049645325573
6.398707118124097;6.475457107786026
6.449912625875342;6.534482214621561
6.516293597527371;6.60959772886741
6.585827556773401;6.667398803841262
6.592319660034119;6.6871273680573475
6.579282861699754;6.691454525319821
6.5141800187481955;6.640583249781123
6.519145989338624;6.723449105438745
6.620736412088939;6.830661032684361
6.706411374766522;6.914001630171616
6.771211439368308;6.978714519103334
6.811394687727903;6.995509621929809
6.785001275674951;7.014772814445349
6.761995895867659;7.044867920119809
6.742201013038797;7.0115695387321875
6.7044699087863275;7.023717631350257
6.706033231141044;7.012752606545385
6.578268633148391;7.008093740018018
6.647823391070023;7.049633126201148
6.729791053971259;7.063082481959957
6.7207954906454255;7.079899554793287
6.830191027007378;7.102595529733763
6.8847058100877705;7.144451986428981
6.857153836220872;7.0933158577387
6.7975668721803215;7.0154609559653665
6.796813578463007;6.965080850088396
6.768949866069928;6.975100659428172
6.833256138282599;6.99785774504149
6.893562111324082;7.042386210177441
6.898208719315262;7.043440599918318
6.927160430876257;7.0591983046957925
6.98036716702858;7.080959624651152
6.996501001877307;7.098264104034746
7.064959885196851;7.111928949123213
7.122279418289765;7.137064392364525
7.165539743201852;7.145847440343999
7.197618481182391;7.149514880301532
7.208648843900508;7.155399897927028
7.210356991898664;7.149878547983342
7.250890944080291;7.151642903402697
