Dato;Inorganisk_N[mg/l];Organisk_N[mg/l]
16-08-2018;0.012846666667000002;0.17647306123300002
17-08-2018;0.01286833333;0.17828812926999998
18-08-2018;0.012889999993000001;0.180103197307
19-08-2018;0.012911666667;0.181918265333
20-08-2018;0.01293333333;0.18373333337
21-08-2018;0.01233571428;0.18266428572
22-08-2018;0.01173809524;0.18159523815999998
23-08-2018;0.011140476187999999;0.180526190512
24-08-2018;0.010542857141;0.179457142859
25-08-2018;0.009945238093;0.178388095207
26-08-2018;0.009347619046;0.177319047654
27-08-2018;0.008749999999;0.176250000001
28-08-2018;0.008152380951;0.175180952349
29-08-2018;0.007554761904000001;0.174111904796
30-08-2018;0.006957142856;0.173042857144
31-08-2018;0.0063595238089999995;0.171973809491
01-09-2018;0.005761904762;0.17090476183800002
02-09-2018;0.005164285714;0.16983571428600003
03-09-2018;0.004566666667;0.168766666633
04-09-2018;0.0045625;0.1685625
05-09-2018;0.004558333334000001;0.16835833326600003
06-09-2018;0.0045541666670000005;0.16815416663299998
07-09-2018;0.00455;0.16795
08-09-2018;0.004545833334;0.167745833266
09-09-2018;0.004541666666999999;0.16754166663300002
10-09-2018;0.0045375;0.1673375
11-09-2018;0.004533333334;0.16713333336600003
12-09-2018;0.004529166667000001;0.166929166633
13-09-2018;0.004525;0.16672499999999998
14-09-2018;0.004520833333000001;0.166520833367
15-09-2018;0.004516666667;0.166316666633
16-09-2018;0.0045125;0.16611250000000002
17-09-2018;0.004508333333;0.165908333367
18-09-2018;0.004504166667;0.165704166633
19-09-2018;0.0045000000000000005;0.1655
20-09-2018;0.004655555556;0.163400000044
21-09-2018;0.004811111111;0.161299999989
22-09-2018;0.004966666667;0.159200000033
23-09-2018;0.005122222222;0.157099999978
24-09-2018;0.005277777778;0.155000000022
25-09-2018;0.005433333334000001;0.152900000066
26-09-2018;0.005588888889;0.15080000001100002
27-09-2018;0.005744444445;0.148700000055
28-09-2018;0.005900000000000001;0.1466
29-09-2018;0.006055555556;0.144500000044
30-09-2018;0.006211111110999999;0.142399999989
01-10-2018;0.0063666666669999995;0.140300000033
02-10-2018;0.006746031746;0.139920634954
03-10-2018;0.007125396826;0.139541269874
04-10-2018;0.007504761905000001;0.139161904795
05-10-2018;0.007884126984;0.138782539716
06-10-2018;0.008263492064;0.13840317463600002
07-10-2018;0.008642857143000001;0.138023809557
08-10-2018;0.009022222222;0.137644444478
09-10-2018;0.009401587301999999;0.137265079398
10-10-2018;0.009780952381000001;0.136885714319
11-10-2018;0.01016031746;0.13650634924000002
12-10-2018;0.010539682540000001;0.13612698416000002
13-10-2018;0.010919047619;0.13574761908100003
14-10-2018;0.011298412698;0.135368254002
15-10-2018;0.011677777778;0.134988888922
16-10-2018;0.012057142856999999;0.134609523843
17-10-2018;0.012436507936000001;0.13423015876400002
18-10-2018;0.012815873016000002;0.133850793684
19-10-2018;0.013195238095;0.133471428605
20-10-2018;0.013574603174;0.133092063526
21-10-2018;0.013953968254;0.13271269844600003
22-10-2018;0.014333333333000001;0.13233333336699998
23-10-2018;0.015966666666;0.132807843134
24-10-2018;0.0176;0.133282353
25-10-2018;0.019233333331;0.13375686276899998
26-10-2018;0.020866666670000002;0.13423137253
27-10-2018;0.0225;0.1347058824
28-10-2018;0.02413333333;0.13518039217
29-10-2018;0.02576666667;0.13565490193
30-10-2018;0.0274;0.1361294118
31-10-2018;0.029033333329999998;0.13660392156999998
01-11-2018;0.03066666667;0.13707843143000004
02-11-2018;0.032299999999999995;0.13755294120000003
03-11-2018;0.033933333329999996;0.13802745097000002
04-11-2018;0.035566666659999996;0.13850196084
05-11-2018;0.037200000000000004;0.13897647059999998
06-11-2018;0.03883333334;0.13945098036000003
07-11-2018;0.040466666660000004;0.13992549023999998
08-11-2018;0.042100000000000005;0.1404
09-11-2018;0.04251904761999999;0.13819523808000003
10-11-2018;0.04293809523;0.13599047617
11-11-2018;0.04335714285;0.13378571425
12-11-2018;0.043776190480000005;0.13158095242
13-11-2018;0.0441952381;0.12937619050000002
14-11-2018;0.04461428571;0.12717142859
15-11-2018;0.04503333333;0.12496666667
16-11-2018;0.04705;0.12480185190000002
17-11-2018;0.04906666666;0.12463703704
18-11-2018;0.05108333333;0.12447222226999999
19-11-2018;0.053099999999999994;0.12430740740000001
20-11-2018;0.05511666666;0.12414259264000001
21-11-2018;0.05713333333;0.12397777776999999
22-11-2018;0.05915;0.123812963
23-11-2018;0.06116666666000001;0.12364814814
24-11-2018;0.06318333333;0.12348333337000002
25-11-2018;0.06520000000000001;0.1233185185
26-11-2018;0.06721666666000001;0.12315370374000001
27-11-2018;0.06923333333;0.12298888887000001
28-11-2018;0.07125000000000001;0.12282407409999999
